"","Pot","Acquisition_date","Batch_number","height_2d_mm","height_mm","proj_area_2d_mm2","area_mm2","volume_mm3","tGmRmB","n_tGmRmB","GmR","nGmR","G","nG","rgr_height","rgr_vol","rgr_area","iou","Cabinet","Cabinet_side","Treatment","Base_trt","Nitrogen","NConc","Seasol","SDilution","Sowing_date","DAS","Teatment","Height_manual","SPAD"
"1136",104,20180808,10832,57.1967821782,60.1408,303.953162526992,1657.74,463.053,0.18989,0.211921,0.13373,0.316188,0.279768,0.435559,0.124571065361488,0.30013356135581,0.228023104359222,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",27,4.1,66,46.6
"1137",104,20180813,10994,65.87888198755,69.7152,583.765655260233,4131.56,1623.24,0.180649,0.216011,0.126274,0.317287,0.26465,0.437722,0.0295459783398762,0.250867582502365,0.182639966129632,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",32,4.1,75,46.8
"1138",104,20180815,11156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",34,4.1,65,50
"1139",104,20180820,11345,63.19913952055,39.5011,1081.87899418566,3441.75,983.704,0.158317,0.207718,0.111486,0.308029,0.242518,0.433661,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",39,4.1,72,53
"1140",104,20180822,11429,62.5846153846,66.5635,1113.00560946729,12570.2,7396.19,0.154855,0.205957,0.109796,0.308631,0.239146,0.43253,0.26091392982224,1.00869762147408,0.647674435206815,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",41,4.1,75,52.3
"1141",104,20180827,11519,68.7744593203,76.8138,1598.46043235308,33712.3,20832.6,0.146486,0.206102,0.105874,0.315785,0.225119,0.432522,0.0286455864493378,0.207110812939576,0.197306764511219,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",46,4.1,81,58.3
"1142",104,20180829,11579,69.0092879257,76.632,1839.920611719,43423.9,33632.7,0.141055,0.204238,0.102539,0.314767,0.218566,0.431601,NA,0.239489870267086,0.12657361242259,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",48,4.1,69,47
"1143",104,20180905,11694,79.958677686,86.8406,2527.55898995108,62905.4,75979.5,0.141145,0.211047,0.100875,0.318366,0.211595,0.435039,0.0178656443091482,0.116423537009974,0.052946004257438,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",55,4.1,94,58.3
"1144",104,20180910,11764,86.3664596273,93.4871,3470.44372805858,88822.4,134621,0.134749,0.211157,0.0969919,0.321276,0.202034,0.435074,0.0147498409234252,0.114399971162604,0.069001371972448,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",60,4.1,98,55.1
"1145",104,20180912,11799,88.2279792746,68.0394,3864.91970791158,86649.1,161172,0.133145,0.212042,0.0947386,0.318384,0.199149,0.435536,NA,0.0900043474216092,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",62,4.1,100,56
"1146",105,20180725,10175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",13,4.1,-4,NA
"1147",105,20180730,10337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",18,4.1,-3,NA
"1148",105,20180801,10499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",20,4.1,-5,NA
"1149",105,20180806,10670,NA,NA,NA,NA,NA,0.231834,0.187614,0.117878,0.183107,0.38739,0.425183,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",25,4.1,-5,NA
"1150",105,20180808,10832,NA,NA,NA,NA,NA,0.19817,0.173907,0.119303,0.204509,0.354684,0.418063,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",27,4.1,-4,NA
"1151",105,20180813,10994,6.6801242236,6.9613,3.84435689209507,21.4444,2.82877,0.138612,0.150305,0.134721,0.32744,0.274151,0.404244,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",32,4.1,12,NA
"1152",105,20180815,11156,6.24309392265,6.224,5.75653978816258,21.1211,2.18884,0.134532,0.144031,0.136652,0.331225,0.275582,0.401153,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",34,4.1,12,NA
"1153",105,20180925,11849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",75,NA,NA,NA
"1154",106,20180725,10175,20.2472187886,21.0616,19.1899459266208,12.5602,0.697735,0.184058,0.175915,0.148617,0.309086,0.315463,0.416952,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",13,4.1,24,NA
"1155",106,20180730,10337,24.2922794118,18.2019,46.23361132137,67.3063,10.9784,0.195601,0.187399,0.148938,0.311831,0.314541,0.422918,NA,0.551169122088231,0.335744151697537,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",18,4.1,31,NA
"1156",106,20180801,10499,33.3701657459,19.6825,83.0032406418283,95.2984,10.4033,0.200376,0.203577,0.14475,0.314816,0.303234,0.431263,0.039101965919091,NA,0.173879589232143,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",20,4.1,40,NA
"1157",106,20180806,10670,53.75,57.0478,233.870859053483,1287.37,362.006,0.197298,0.213356,0.139323,0.321632,0.287808,0.436345,0.212831919364742,0.709907544553171,0.520668727026816,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",25,4.1,61,NA
"1158",106,20180808,10832,58.0321782178,61.8205,343.486574156308,1863.73,574.953,0.192045,0.213352,0.135814,0.322735,0.280038,0.436357,0.0401727558842393,0.231313756026021,0.184989239201092,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",27,4.1,67,45.2
"1159",106,20180813,10994,79.6583850932,83.7426,772.535612051975,4917.73,1959.79,0.18387,0.216451,0.129756,0.324752,0.266317,0.437863,0.0607025567847458,0.245260861060225,0.194053437186934,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",32,4.1,89,49.4
"1160",106,20180815,11156,78.2872928177,84.06,1036.9760792809,7674.14,3345.17,0.186969,0.225309,0.127973,0.326621,0.261958,0.442582,0.00189151049228364,0.267340094883143,0.222504596578386,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",34,4.1,86,51
"1161",106,20180820,11345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",39,4.1,109,54.8
"1162",106,20180822,11429,89.4461538462,91.624,2294.81339644967,32323.8,19534.3,0.165584,0.224944,0.11499,0.329998,0.233147,0.442254,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",41,4.1,101,55.9
"1163",106,20180827,11519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",46,4.1,105,54.7
"1164",106,20180829,11579,99.42724458205,109.995,3899.22102195958,99965.3,96168.2,0.144561,0.22062,0.102154,0.327962,0.209326,0.440009,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",48,4.1,80,56.5
"1165",106,20180903,11659,98.7396694215,NA,4835.38106814775,NA,NA,0.139686,0.220877,0.0991162,0.329527,0.202766,0.440113,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",53,4.1,113,56.8
"1166",106,20180905,11694,98.9256198347,106.434,5387.79830079017,153707,261790,0.138107,0.225983,0.0957586,0.329219,0.196311,0.442731,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",55,4.1,113,55.8
"1167",106,20180910,11764,112.267080745,120.07,6847.42940087158,186025,411522,0.128986,0.221794,0.0908637,0.328846,0.185817,0.440583,0.0241099662615538,0.0904639651958487,0.038166576101947,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",60,4.1,130,55
"1168",106,20180912,11799,124.134715026,102.844,7941.91274933566,210748,516149,0.135163,0.229528,0.0921162,0.328736,0.187826,0.44457,NA,0.113266500929967,0.0623910168183235,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",62,4.1,141,54
"1169",107,20180725,10175,13.82262051915,14.0123,12.695009480795,1.15567,0.0363614,0.197144,0.176563,0.149766,0.288298,0.33568,0.417253,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",13,4.1,19,NA
"1170",107,20180730,10337,14.0349264706,14.9891,11.4334856185107,22.6266,1.74609,0.0667188,0.0380792,0.091665,0.115983,0.452584,0.350545,0.0134775509918982,0.774325301808884,0.594889188589791,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",18,4.1,18,NA
"1171",107,20180801,10499,12.044198895,0.682301,11.5990557878782,0.380266,0.00929134,0.0756873,0.0401062,0.104374,0.124061,0.48725,0.351461,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",20,4.1,18,NA
"1172",107,20180806,10670,7.94444444444,8.5205,7.68644547325092,42.4647,5.18045,0.092702,0.0489564,0.104196,0.12302,0.496061,0.35551,0.504951878819238,1.26471288410474,0.943111482742596,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",25,4.1,12,NA
"1173",107,20180808,10832,12.8650990099,13.6975,11.9151720342999,58.2111,6.16331,0.0829454,0.0417784,0.10933,0.121568,0.520571,0.352216,0.237369154932562,0.0868610229042597,0.157701457818133,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",27,4.1,18,NA
"1174",107,20180813,10994,10.8447204969,11.4965,6.59583928089192,36.881,5.80523,0.220205,0.191613,0.158657,0.295946,0.34876,0.424988,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",32,4.1,16,NA
"1175",107,20180815,11156,15.4696132597,16.7709,10.6425577159823,50.0856,6.31016,0.209208,0.191371,0.156541,0.30959,0.332182,0.424846,0.188801300219066,0.0417008987135916,0.153018514169171,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",34,4.1,22,NA
"1176",108,20180725,10175,10.0123609394,0.340399,6.57984246295892,0.146537,0.00308427,0.204206,0.177727,0.161274,0.30359,0.348504,0.41793,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",13,4.1,16,NA
"1177",108,20180730,10337,7.72058823529,0.545498,9.5205973588885,0.337984,0.00908045,0.160053,0.148897,0.151702,0.315784,0.318765,0.403493,0.0943161359861386,0.215961750069896,0.167144120157645,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",18,4.1,13,NA
"1178",108,20180801,10499,11.8232044199,5.3271,19.456187743556,6.76214,0.376464,0.183475,0.178904,0.148806,0.315438,0.312107,0.418712,1.13943157006382,1.86234933714094,1.49804806495139,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",20,4.1,17,NA
"1179",108,20180806,10670,28.6111111111,30.3818,71.5361368312767,303.179,72.5525,0.210666,0.214006,0.146006,0.316277,0.304501,0.43673,0.348207348973587,1.0522486583148,0.760596796430142,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",25,4.1,37,NA
"1180",108,20180808,10832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",27,4.1,49,NA
"1181",108,20180813,10994,56.347826087,60.3285,256.816862775358,1436.21,489.73,0.200595,0.220659,0.138634,0.322991,0.28504,0.44006,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",32,4.1,64,43.4
"1182",108,20180815,11156,49.8342541436,53.7904,321.967023798592,1824.65,600.816,0.195208,0.218891,0.135808,0.321887,0.280085,0.439105,NA,0.102217256212402,0.119690244165927,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",34,4.1,58,45.3
"1183",108,20180820,11345,56.67178856795,21.8761,552.082370182967,191.504,36.2622,0.182927,0.21782,0.127935,0.320614,0.265245,0.438629,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",39,4.1,65,46.6
"1184",108,20180822,11429,55.5692307692,57.751,613.312402366892,3763.39,1531.1,0.176161,0.212812,0.125821,0.322402,0.260094,0.435917,0.485372974287809,1.87148291695353,1.48908336490215,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",41,4.1,68,47.2
"1185",108,20180827,11519,56.8177136972,63.4271,871.207480900826,8504.43,4850.75,0.164836,0.207198,0.117181,0.312052,0.251242,0.433081,0.0187501099280665,0.230629380168067,0.16305341144968,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",46,4.1,67,47.2
"1186",108,20180829,11579,59.1640866873,65.5109,908.077979277116,9305.27,5181.62,0.155472,0.203387,0.113206,0.314518,0.240669,0.431157,0.0161626630501699,0.0329922082607581,0.0449968510646883,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",48,4.1,71,53.1
"1187",108,20180903,11659,55.2272727273,61.2655,1065.46546833377,15233.2,9405.47,0.148699,0.198008,0.107937,0.30383,0.237049,0.428531,NA,0.1192347372464,0.0985792700255129,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",53,4.1,66,50.6
"1188",108,20180905,11694,59.6900826446,65.1688,1310.7397062395,25613.3,17783.1,0.149278,0.20131,0.105923,0.301493,0.237042,0.430256,0.0308819740798176,0.318478566585547,0.259817245683684,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",55,4.1,71,46
"1189",108,20180910,11764,69.9689440994,76.0369,1720.52216349692,40197.5,30501.4,0.149801,0.209848,0.104964,0.311859,0.228747,0.434553,0.0308475843955971,0.107904803221082,0.0901386113621097,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",60,4.1,83,48.8
"1190",108,20180912,11799,74.7046632124,53.4495,1942.1549625495,35825.8,35243.6,0.144967,0.210246,0.102385,0.312871,0.221283,0.434735,NA,0.0722556841456319,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",62,4.1,88,52
"1191",108,20180925,11849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",75,NA,NA,NA
"1192",109,20180725,10184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",13,4.1,8,NA
"1193",109,20180730,10346,13.14575645755,7.6496,11.962127762425,18.1164,1.34689,0.169862,0.166406,0.148427,0.31968,0.308912,0.412312,NA,NA,NA,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",18,4.1,19,NA
"1194",109,20180801,10517,20.71604179475,14.4209,29.1148986316892,54.7556,7.67833,0.179418,0.1809,0.145861,0.322423,0.300432,0.419622,0.317012592167156,0.870301922229388,0.55303102059576,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",20,4.1,27,NA
"1195",109,20180806,10670,33.4444444444,35.8271,85.8042695473392,382.375,99.9536,0.190008,0.203672,0.139916,0.321435,0.288847,0.431365,0.182005209411112,0.513260800541819,0.388704431179999,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",25,4.1,41,NA
"1196",109,20180808,10832,41.1571782178,43.9319,128.380287663277,650.781,165.035,0.190177,0.212094,0.135473,0.320997,0.280266,0.435721,0.101968058699415,0.250725747155699,0.265885688805257,NA,2,"LHS",4.1,"Hoaglands Solution","Nitrogen","400","NoSeasol","","12/07/2018",27,4.1,48,NA
